session_id,user_id,page,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,sponsored_listing_viewed_cost,banner_viewed_cost,homepage_promo_seen_cost,product_search_view_cost,session_total_cost
S2814,U1510,search,0,0,1,1,0.0,0.0,1.58,0.05,1.63
S2815,U1511,search,0,1,0,0,0.0,0.99,0.0,0.0,0.99
S2816,U1511,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2817,U1512,category,1,0,1,1,2.99,0.0,0.98,0.06,4.03
S2818,U1512,offers,0,1,0,0,0.0,0.12,0.0,0.0,0.12
S2819,U1512,product,1,0,0,0,0.61,0.0,0.0,0.0,0.61
S2820,U1513,offers,0,0,1,1,0.0,0.0,0.53,0.22,0.75
S2821,U1513,offers,1,1,1,0,2.77,0.37,1.36,0.0,4.5
S2822,U1513,offers,1,1,0,0,2.43,0.36,0.0,0.0,2.79
S2823,U1513,search,1,0,0,0,0.9,0.0,0.0,0.0,0.9
S2824,U1513,home,0,0,1,1,0.0,0.0,1.0,0.17,1.17
S2825,U1514,offers,0,1,0,1,0.0,0.62,0.0,0.37,0.99
S2826,U1514,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2827,U1514,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2828,U1514,category,1,0,1,1,1.75,0.0,0.98,0.07,2.8
S2829,U1515,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2830,U1515,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2831,U1515,search,0,1,1,0,0.0,0.33,0.65,0.0,0.98
S2832,U1515,product,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S2833,U1516,product,0,0,0,1,0.0,0.0,0.0,0.49,0.49
S2834,U1516,home,0,1,0,1,0.0,0.94,0.0,0.18,1.12
S2835,U1516,home,0,1,1,1,0.0,0.51,1.84,0.22,2.57
S2836,U1516,category,1,0,1,0,0.64,0.0,0.58,0.0,1.22
S2837,U1516,product,0,1,0,1,0.0,0.88,0.0,0.25,1.13
S2838,U1517,product,1,1,1,1,1.15,0.54,1.07,0.27,3.03
S2839,U1517,home,0,1,0,1,0.0,0.4,0.0,0.46,0.86
S2840,U1517,search,1,1,0,0,2.98,0.97,0.0,0.0,3.95
S2841,U1517,product,0,1,1,1,0.0,0.35,1.43,0.05,1.83
S2842,U1517,search,0,0,1,0,0.0,0.0,1.1,0.0,1.1
S2843,U1518,category,0,0,0,1,0.0,0.0,0.0,0.4,0.4
S2844,U1518,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2845,U1518,search,1,0,0,1,1.41,0.0,0.0,0.49,1.9
S2846,U1518,offers,0,0,0,1,0.0,0.0,0.0,0.21,0.21
S2847,U1519,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2848,U1519,product,0,0,0,1,0.0,0.0,0.0,0.08,0.08
S2849,U1520,home,0,1,0,1,0.0,0.69,0.0,0.1,0.79
S2850,U1520,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2851,U1520,product,1,0,1,1,1.34,0.0,0.83,0.24,2.41
S2852,U1520,category,0,1,0,0,0.0,0.99,0.0,0.0,0.99
S2853,U1521,category,0,1,0,1,0.0,0.79,0.0,0.06,0.85
S2854,U1521,home,1,0,1,0,0.97,0.0,0.3,0.0,1.27
S2855,U1521,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2856,U1522,product,1,0,0,0,2.51,0.0,0.0,0.0,2.51
S2857,U1522,search,0,1,0,1,0.0,0.42,0.0,0.18,0.6
S2858,U1522,offers,0,1,0,1,0.0,0.12,0.0,0.14,0.26
S2859,U1522,product,0,1,0,1,0.0,0.94,0.0,0.38,1.32
S2860,U1522,product,0,1,0,0,0.0,0.85,0.0,0.0,0.85
S2861,U1523,product,1,0,1,0,2.92,0.0,1.81,0.0,4.73
S2862,U1523,home,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S2863,U1523,offers,0,1,1,1,0.0,0.25,1.84,0.16,2.25
S2864,U1524,search,0,0,0,1,0.0,0.0,0.0,0.08,0.08
S2865,U1524,offers,1,0,1,0,2.39,0.0,0.45,0.0,2.84
S2866,U1524,category,1,1,1,0,0.96,0.99,1.1,0.0,3.05
S2867,U1525,category,0,1,0,1,0.0,0.6,0.0,0.24,0.84
S2868,U1525,offers,1,0,1,0,0.88,0.0,0.45,0.0,1.33
S2869,U1526,home,0,1,0,1,0.0,0.37,0.0,0.09,0.46
S2870,U1526,home,0,1,1,1,0.0,0.79,0.84,0.1,1.73
S2871,U1526,search,1,0,1,0,0.55,0.0,0.99,0.0,1.54
S2872,U1526,offers,0,0,0,1,0.0,0.0,0.0,0.09,0.09
S2873,U1526,offers,1,0,0,0,2.03,0.0,0.0,0.0,2.03
S2874,U1527,home,1,1,1,1,2.91,0.64,0.47,0.44,4.46
S2875,U1527,category,0,0,1,1,0.0,0.0,1.01,0.34,1.35
S2876,U1527,product,1,0,1,0,1.59,0.0,1.82,0.0,3.41
S2877,U1528,search,0,0,1,0,0.0,0.0,1.44,0.0,1.44
S2878,U1528,product,0,1,1,1,0.0,0.78,0.92,0.32,2.02
S2879,U1528,offers,0,0,1,0,0.0,0.0,1.14,0.0,1.14
S2880,U1529,search,0,1,1,1,0.0,0.75,1.77,0.35,2.87
S2881,U1529,product,1,0,0,0,0.67,0.0,0.0,0.0,0.67
S2882,U1529,offers,0,0,0,1,0.0,0.0,0.0,0.17,0.17
S2883,U1530,search,1,1,0,1,1.13,0.11,0.0,0.37,1.61
S2884,U1530,offers,0,0,1,1,0.0,0.0,0.26,0.37,0.63
S2885,U1531,home,0,1,1,0,0.0,0.69,1.33,0.0,2.02
S2886,U1531,home,1,1,0,0,1.78,0.56,0.0,0.0,2.34
S2887,U1531,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2888,U1531,category,0,1,0,1,0.0,0.49,0.0,0.3,0.79
S2889,U1531,product,1,0,0,1,2.1,0.0,0.0,0.24,2.34
S2890,U1532,offers,1,0,0,0,2.4,0.0,0.0,0.0,2.4
S2891,U1532,product,0,0,1,1,0.0,0.0,0.89,0.09,0.98
S2892,U1532,category,1,0,0,1,2.15,0.0,0.0,0.45,2.6
S2893,U1532,product,0,1,1,1,0.0,0.13,1.9,0.12,2.15
S2894,U1533,offers,0,0,0,1,0.0,0.0,0.0,0.45,0.45
S2895,U1533,product,0,0,1,0,0.0,0.0,0.44,0.0,0.44
S2896,U1534,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2897,U1534,offers,1,1,1,1,2.46,0.4,1.4,0.49,4.75
S2898,U1535,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2899,U1535,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2900,U1535,search,0,1,1,1,0.0,0.34,1.68,0.4,2.42
S2901,U1536,home,1,0,0,0,1.0,0.0,0.0,0.0,1.0
S2902,U1536,product,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S2903,U1537,search,0,1,0,1,0.0,0.13,0.0,0.06,0.19
S2904,U1537,category,0,1,0,1,0.0,0.19,0.0,0.49,0.68
S2905,U1537,offers,0,0,1,1,0.0,0.0,1.48,0.28,1.76
S2906,U1537,offers,0,0,1,1,0.0,0.0,1.52,0.35,1.87
S2907,U1537,category,1,0,0,1,1.03,0.0,0.0,0.07,1.1
S2908,U1538,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2909,U1538,offers,1,0,1,0,1.61,0.0,0.21,0.0,1.82
S2910,U1538,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2911,U1539,home,0,1,0,1,0.0,0.46,0.0,0.24,0.7
S2912,U1539,search,0,1,0,1,0.0,0.44,0.0,0.13,0.57
S2913,U1539,search,0,1,1,0,0.0,0.64,1.4,0.0,2.04
S2914,U1539,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2915,U1539,search,0,0,1,1,0.0,0.0,0.5,0.3,0.8
S2916,U1540,product,0,0,0,1,0.0,0.0,0.0,0.26,0.26
S2917,U1540,category,0,0,1,0,0.0,0.0,0.87,0.0,0.87
S2918,U1540,product,1,1,0,0,2.83,0.42,0.0,0.0,3.25
S2919,U1540,search,1,1,0,1,1.61,0.19,0.0,0.09,1.89
S2920,U1540,home,0,0,1,0,0.0,0.0,0.39,0.0,0.39
S2921,U1541,offers,1,0,1,0,1.29,0.0,1.3,0.0,2.59
S2922,U1541,offers,1,1,0,0,2.52,0.44,0.0,0.0,2.96
S2923,U1542,offers,1,1,0,0,2.79,0.58,0.0,0.0,3.37
S2924,U1542,home,1,0,0,1,0.62,0.0,0.0,0.07,0.69
S2925,U1542,offers,0,0,0,1,0.0,0.0,0.0,0.28,0.28
S2926,U1543,product,1,1,0,0,0.66,0.9,0.0,0.0,1.56
S2927,U1543,offers,0,1,1,1,0.0,0.44,1.87,0.14,2.45
S2928,U1543,category,0,1,0,1,0.0,0.92,0.0,0.35,1.27
S2929,U1543,home,0,0,1,1,0.0,0.0,0.54,0.21,0.75
S2930,U1544,home,1,0,0,1,2.55,0.0,0.0,0.39,2.94
S2931,U1544,product,0,0,1,1,0.0,0.0,0.34,0.24,0.58
S2932,U1544,product,0,1,1,0,0.0,0.47,0.48,0.0,0.95
S2933,U1545,home,1,0,1,1,2.12,0.0,0.42,0.19,2.73
S2934,U1545,product,0,1,0,1,0.0,0.51,0.0,0.09,0.6
S2935,U1545,category,1,0,1,0,2.88,0.0,1.16,0.0,4.04
S2936,U1545,home,1,1,1,1,1.91,0.32,0.67,0.32,3.22
S2937,U1545,offers,1,0,0,1,2.93,0.0,0.0,0.12,3.05
S2938,U1546,offers,0,0,0,1,0.0,0.0,0.0,0.11,0.11
S2939,U1546,category,1,0,0,1,0.53,0.0,0.0,0.11,0.64
S2940,U1547,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2941,U1547,product,0,1,0,0,0.0,0.37,0.0,0.0,0.37
S2942,U1547,product,0,0,1,0,0.0,0.0,0.85,0.0,0.85
S2943,U1547,product,0,1,0,0,0.0,0.73,0.0,0.0,0.73
S2944,U1547,category,0,0,1,0,0.0,0.0,1.1,0.0,1.1
S2945,U1548,category,1,1,0,1,2.47,0.56,0.0,0.24,3.27
S2946,U1548,home,0,1,0,0,0.0,0.3,0.0,0.0,0.3
S2947,U1548,offers,1,0,0,1,1.18,0.0,0.0,0.25,1.43
S2948,U1548,offers,1,0,1,0,2.09,0.0,1.04,0.0,3.13
S2949,U1548,offers,0,1,1,1,0.0,0.72,0.54,0.32,1.58
S2950,U1549,offers,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S2951,U1549,home,0,0,0,1,0.0,0.0,0.0,0.25,0.25
S2952,U1549,search,0,1,0,0,0.0,0.62,0.0,0.0,0.62
S2953,U1549,product,0,1,0,0,0.0,0.27,0.0,0.0,0.27
S2954,U1549,home,1,1,1,0,2.46,0.49,1.15,0.0,4.1
S2955,U1550,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2956,U1550,search,0,1,1,1,0.0,0.66,0.44,0.46,1.56
S2957,U1550,offers,0,1,0,1,0.0,0.24,0.0,0.41,0.65
S2958,U1550,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2959,U1550,product,0,1,1,1,0.0,0.11,0.43,0.09,0.63
S2960,U1551,category,0,1,0,0,0.0,0.6,0.0,0.0,0.6
S2961,U1551,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2962,U1551,home,1,1,1,0,2.16,0.83,1.11,0.0,4.1
S2963,U1551,home,0,0,0,1,0.0,0.0,0.0,0.13,0.13
S2964,U1552,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2965,U1552,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2966,U1552,offers,1,1,1,0,0.94,0.26,1.07,0.0,2.27
S2967,U1552,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2968,U1552,offers,1,1,0,1,1.75,0.97,0.0,0.36,3.08
S2969,U1553,product,0,1,1,1,0.0,0.31,1.21,0.14,1.66
S2970,U1553,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2971,U1554,offers,0,1,0,0,0.0,0.62,0.0,0.0,0.62
S2972,U1554,search,0,0,0,1,0.0,0.0,0.0,0.35,0.35
S2973,U1554,search,1,1,0,1,1.31,0.38,0.0,0.38,2.07
S2974,U1554,product,0,1,0,0,0.0,0.63,0.0,0.0,0.63
S2975,U1554,search,1,0,0,1,2.22,0.0,0.0,0.06,2.28
S2976,U1555,search,0,0,1,0,0.0,0.0,1.54,0.0,1.54
S2977,U1555,offers,1,1,0,0,0.6,0.16,0.0,0.0,0.76
S2978,U1555,offers,1,1,1,0,1.92,0.66,0.34,0.0,2.92
S2979,U1555,product,0,0,0,1,0.0,0.0,0.0,0.13,0.13
S2980,U1555,home,0,1,0,1,0.0,0.22,0.0,0.07,0.29
S2981,U1556,search,0,1,0,1,0.0,0.63,0.0,0.38,1.01
S2982,U1556,category,0,0,0,1,0.0,0.0,0.0,0.07,0.07
S2983,U1557,product,0,0,0,1,0.0,0.0,0.0,0.39,0.39
S2984,U1557,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2985,U1557,product,0,0,0,1,0.0,0.0,0.0,0.33,0.33
S2986,U1557,home,1,0,1,1,1.65,0.0,1.48,0.31,3.44
S2987,U1557,home,1,0,1,0,2.3,0.0,0.67,0.0,2.97
S2988,U1558,category,1,1,0,0,0.63,1.0,0.0,0.0,1.63
S2989,U1558,home,1,0,0,1,2.8,0.0,0.0,0.28,3.08
S2990,U1558,category,0,0,1,1,0.0,0.0,1.86,0.31,2.17
S2991,U1558,search,1,0,0,1,1.3,0.0,0.0,0.17,1.47
S2992,U1559,offers,0,0,1,1,0.0,0.0,1.39,0.46,1.85
S2993,U1559,category,0,0,0,1,0.0,0.0,0.0,0.28,0.28
S2994,U1559,product,0,0,1,1,0.0,0.0,0.92,0.08,1.0
S2995,U1560,offers,0,0,1,0,0.0,0.0,0.86,0.0,0.86
S2996,U1560,search,1,0,0,0,2.6,0.0,0.0,0.0,2.6
S2997,U1561,product,0,0,0,1,0.0,0.0,0.0,0.14,0.14
S2998,U1561,home,0,1,0,1,0.0,0.17,0.0,0.11,0.28
S2999,U1561,search,0,0,0,1,0.0,0.0,0.0,0.24,0.24
S3000,U1561,offers,0,0,1,1,0.0,0.0,1.83,0.35,2.18
S3001,U1562,home,0,1,0,1,0.0,0.67,0.0,0.24,0.91
S3002,U1562,category,0,0,0,1,0.0,0.0,0.0,0.4,0.4
S3003,U1563,offers,1,1,1,1,1.6,0.82,0.53,0.38,3.33
S3004,U1563,category,0,0,1,1,0.0,0.0,0.38,0.26,0.64
S3005,U1563,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3006,U1563,product,0,0,0,1,0.0,0.0,0.0,0.33,0.33
S3007,U1564,search,1,0,0,0,0.69,0.0,0.0,0.0,0.69
S3008,U1564,product,0,0,1,1,0.0,0.0,0.9,0.33,1.23
S3009,U1564,search,0,0,1,0,0.0,0.0,1.66,0.0,1.66
S3010,U1565,offers,1,0,0,0,2.27,0.0,0.0,0.0,2.27
S3011,U1565,category,0,0,1,0,0.0,0.0,1.2,0.0,1.2
S3012,U1566,product,0,1,1,1,0.0,0.5,1.78,0.22,2.5
S3013,U1566,category,0,0,1,0,0.0,0.0,0.98,0.0,0.98
S3014,U1566,product,1,1,0,1,0.57,0.29,0.0,0.33,1.19
S3015,U1566,category,1,1,0,1,2.45,0.12,0.0,0.26,2.83
S3016,U1567,product,0,1,1,1,0.0,0.7,1.11,0.5,2.31
S3017,U1567,category,0,1,0,0,0.0,0.45,0.0,0.0,0.45
S3018,U1568,category,1,1,1,0,0.72,0.53,0.53,0.0,1.78
S3019,U1568,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3020,U1568,category,0,0,1,1,0.0,0.0,1.08,0.16,1.24
S3021,U1568,category,0,1,0,0,0.0,0.19,0.0,0.0,0.19
S3022,U1568,category,0,0,1,1,0.0,0.0,0.73,0.32,1.05
S3023,U1569,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3024,U1569,product,0,0,1,1,0.0,0.0,1.57,0.45,2.02
S3025,U1569,product,1,0,1,0,1.61,0.0,0.53,0.0,2.14
S3026,U1569,product,1,1,0,1,1.54,0.31,0.0,0.08,1.93
S3027,U1569,offers,0,0,0,1,0.0,0.0,0.0,0.43,0.43
S3028,U1570,home,0,0,1,0,0.0,0.0,1.31,0.0,1.31
S3029,U1570,home,0,0,0,1,0.0,0.0,0.0,0.05,0.05
S3030,U1571,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3031,U1571,product,1,1,0,1,2.69,0.9,0.0,0.17,3.76
S3032,U1571,product,0,1,0,1,0.0,0.93,0.0,0.37,1.3
S3033,U1572,search,1,1,0,1,1.32,0.79,0.0,0.3,2.41
S3034,U1572,home,0,0,0,1,0.0,0.0,0.0,0.4,0.4
S3035,U1573,product,0,1,1,0,0.0,0.32,1.47,0.0,1.79
S3036,U1573,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3037,U1574,home,1,0,1,0,1.65,0.0,0.45,0.0,2.1
S3038,U1574,product,1,0,0,0,1.01,0.0,0.0,0.0,1.01
S3039,U1574,home,0,1,0,1,0.0,0.78,0.0,0.24,1.02
S3040,U1574,category,0,0,1,1,0.0,0.0,1.3,0.21,1.51
S3041,U1575,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3042,U1575,offers,0,1,0,0,0.0,0.34,0.0,0.0,0.34
S3043,U1576,search,1,0,0,1,2.69,0.0,0.0,0.36,3.05
S3044,U1576,product,0,1,0,1,0.0,0.82,0.0,0.25,1.07
S3045,U1576,category,0,0,1,0,0.0,0.0,1.47,0.0,1.47
S3046,U1576,category,1,1,0,0,1.39,0.3,0.0,0.0,1.69
S3047,U1577,offers,0,0,1,0,0.0,0.0,1.2,0.0,1.2
S3048,U1577,offers,0,1,1,0,0.0,0.41,1.03,0.0,1.44
S3049,U1577,home,0,1,0,1,0.0,0.18,0.0,0.37,0.55
S3050,U1578,product,1,1,0,0,2.31,0.33,0.0,0.0,2.64
S3051,U1578,product,1,0,1,0,1.02,0.0,0.58,0.0,1.6
S3052,U1578,home,1,1,1,1,1.2,0.74,0.38,0.47,2.79
S3053,U1579,product,0,0,1,1,0.0,0.0,0.42,0.31,0.73
S3054,U1579,product,0,1,1,0,0.0,0.83,0.68,0.0,1.51
S3055,U1579,search,0,1,0,1,0.0,0.89,0.0,0.17,1.06
S3056,U1579,offers,1,0,0,0,1.97,0.0,0.0,0.0,1.97
S3057,U1580,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3058,U1580,search,0,0,1,1,0.0,0.0,0.32,0.13,0.45
S3059,U1580,search,1,0,1,1,1.06,0.0,0.65,0.1,1.81
S3060,U1581,home,1,0,0,0,1.52,0.0,0.0,0.0,1.52
S3061,U1581,category,1,1,1,0,1.53,0.71,0.55,0.0,2.79
S3062,U1581,product,1,0,0,0,1.16,0.0,0.0,0.0,1.16
S3063,U1581,offers,0,0,1,1,0.0,0.0,1.83,0.48,2.31
S3064,U1581,home,0,1,1,1,0.0,0.39,1.22,0.38,1.99
S3065,U1582,home,1,1,0,0,2.12,0.43,0.0,0.0,2.55
S3066,U1582,offers,1,1,1,1,0.98,0.92,0.54,0.42,2.86
S3067,U1582,offers,0,0,1,0,0.0,0.0,1.49,0.0,1.49
S3068,U1582,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3069,U1582,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3070,U1583,category,0,1,0,1,0.0,0.12,0.0,0.29,0.41
S3071,U1583,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3072,U1583,category,0,0,1,0,0.0,0.0,0.3,0.0,0.3
S3073,U1583,search,0,0,1,1,0.0,0.0,1.76,0.19,1.95
S3074,U1583,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3075,U1584,offers,1,0,1,0,1.61,0.0,0.38,0.0,1.99
S3076,U1584,home,0,1,1,0,0.0,0.43,1.78,0.0,2.21
S3077,U1584,home,0,1,0,1,0.0,0.15,0.0,0.21,0.36
S3078,U1584,home,0,0,1,0,0.0,0.0,1.71,0.0,1.71
S3079,U1584,home,0,0,1,1,0.0,0.0,0.29,0.22,0.51
S3080,U1585,offers,1,0,0,1,1.1,0.0,0.0,0.15,1.25
S3081,U1585,category,1,0,0,1,0.9,0.0,0.0,0.3,1.2
S3082,U1586,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3083,U1586,search,1,1,1,0,2.85,0.32,1.79,0.0,4.96
S3084,U1586,category,0,1,1,1,0.0,0.81,0.85,0.43,2.09
S3085,U1586,search,0,0,0,1,0.0,0.0,0.0,0.47,0.47
S3086,U1586,product,0,1,1,1,0.0,0.43,1.42,0.35,2.2
S3087,U1587,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3088,U1587,product,0,1,0,1,0.0,0.74,0.0,0.12,0.86
S3089,U1587,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3090,U1587,home,0,1,1,1,0.0,0.89,1.78,0.15,2.82
S3091,U1587,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3092,U1588,search,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S3093,U1588,home,0,1,1,0,0.0,0.7,1.11,0.0,1.81
S3094,U1589,product,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S3095,U1589,search,0,0,1,0,0.0,0.0,1.42,0.0,1.42
S3096,U1590,home,0,1,0,1,0.0,0.77,0.0,0.34,1.11
S3097,U1590,offers,0,0,1,1,0.0,0.0,1.82,0.46,2.28
S3098,U1590,home,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S3099,U1590,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3100,U1591,product,0,0,0,1,0.0,0.0,0.0,0.23,0.23
S3101,U1591,offers,1,0,1,0,1.3,0.0,0.95,0.0,2.25
S3102,U1591,search,1,0,0,1,2.26,0.0,0.0,0.48,2.74
S3103,U1592,home,1,0,0,0,0.72,0.0,0.0,0.0,0.72
S3104,U1592,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3105,U1593,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3106,U1593,offers,0,0,1,1,0.0,0.0,0.57,0.41,0.98
S3107,U1593,search,0,1,0,1,0.0,0.83,0.0,0.49,1.32
S3108,U1593,home,0,0,1,1,0.0,0.0,1.63,0.09,1.72
S3109,U1594,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3110,U1594,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3111,U1594,offers,0,1,0,0,0.0,0.49,0.0,0.0,0.49
S3112,U1595,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3113,U1595,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3114,U1595,search,0,0,1,1,0.0,0.0,1.43,0.2,1.63
S3115,U1595,home,0,0,1,0,0.0,0.0,1.32,0.0,1.32
S3116,U1596,product,0,1,1,0,0.0,0.49,1.65,0.0,2.14
S3117,U1596,search,0,0,0,1,0.0,0.0,0.0,0.38,0.38
S3118,U1596,home,1,0,0,0,0.84,0.0,0.0,0.0,0.84
S3119,U1597,product,1,0,0,0,2.72,0.0,0.0,0.0,2.72
S3120,U1597,offers,1,0,0,0,0.99,0.0,0.0,0.0,0.99
S3121,U1597,offers,0,1,1,0,0.0,0.33,0.25,0.0,0.58
S3122,U1597,home,0,1,1,1,0.0,0.94,1.46,0.24,2.64
S3123,U1597,search,1,1,1,0,0.77,0.41,0.39,0.0,1.57
S3124,U1598,product,1,0,1,1,2.04,0.0,2.0,0.16,4.2
S3125,U1598,home,0,0,1,1,0.0,0.0,0.54,0.28,0.82
S3126,U1598,category,0,0,1,1,0.0,0.0,1.82,0.1,1.92
S3127,U1599,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3128,U1599,home,0,0,0,1,0.0,0.0,0.0,0.35,0.35
S3129,U1599,offers,0,1,1,0,0.0,0.39,1.09,0.0,1.48
S3130,U1600,category,0,1,1,1,0.0,0.22,1.37,0.2,1.79
S3131,U1600,product,0,0,1,0,0.0,0.0,0.95,0.0,0.95
S3132,U1601,category,0,1,1,1,0.0,1.0,0.77,0.45,2.22
S3133,U1601,home,0,0,0,1,0.0,0.0,0.0,0.24,0.24
S3134,U1601,offers,0,1,0,1,0.0,0.29,0.0,0.39,0.68
S3135,U1601,search,1,1,1,1,2.75,0.24,0.77,0.45,4.21
S3136,U1602,offers,0,1,1,1,0.0,0.64,0.8,0.39,1.83
S3137,U1602,product,1,1,0,0,1.5,0.49,0.0,0.0,1.99
S3138,U1602,product,0,0,0,1,0.0,0.0,0.0,0.32,0.32
S3139,U1602,home,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S3140,U1602,category,1,0,0,0,2.72,0.0,0.0,0.0,2.72
S3141,U1603,category,1,0,0,1,1.84,0.0,0.0,0.4,2.24
S3142,U1603,category,1,0,1,0,1.73,0.0,1.95,0.0,3.68
S3143,U1604,search,1,0,0,0,2.7,0.0,0.0,0.0,2.7
S3144,U1604,search,0,0,1,0,0.0,0.0,0.29,0.0,0.29
S3145,U1604,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3146,U1604,product,0,0,1,1,0.0,0.0,0.99,0.46,1.45
S3147,U1605,product,0,1,1,0,0.0,0.66,1.83,0.0,2.49
S3148,U1605,home,0,0,0,1,0.0,0.0,0.0,0.31,0.31
S3149,U1605,offers,0,0,1,0,0.0,0.0,0.79,0.0,0.79
S3150,U1606,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3151,U1606,home,0,0,1,1,0.0,0.0,0.66,0.46,1.12
S3152,U1607,category,0,1,1,1,0.0,0.36,1.23,0.27,1.86
S3153,U1607,home,0,0,0,1,0.0,0.0,0.0,0.38,0.38
S3154,U1607,category,1,0,0,0,2.92,0.0,0.0,0.0,2.92
S3155,U1608,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3156,U1608,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3157,U1608,search,0,1,0,1,0.0,0.61,0.0,0.41,1.02
S3158,U1609,offers,1,0,1,1,2.72,0.0,1.56,0.42,4.7
S3159,U1609,home,0,0,1,1,0.0,0.0,0.67,0.47,1.14
S3160,U1609,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3161,U1610,product,1,1,0,1,2.15,0.56,0.0,0.23,2.94
S3162,U1610,category,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S3163,U1610,search,0,1,1,0,0.0,0.48,1.88,0.0,2.36
S3164,U1610,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3165,U1611,home,0,0,1,0,0.0,0.0,0.59,0.0,0.59
S3166,U1611,category,1,0,0,1,1.54,0.0,0.0,0.36,1.9
S3167,U1612,category,0,0,0,1,0.0,0.0,0.0,0.27,0.27
S3168,U1612,home,0,1,0,1,0.0,0.9,0.0,0.34,1.24
S3169,U1612,category,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S3170,U1612,category,0,0,1,1,0.0,0.0,1.54,0.46,2.0
S3171,U1612,category,1,0,0,1,1.94,0.0,0.0,0.25,2.19
S3172,U1613,home,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S3173,U1613,home,0,1,1,1,0.0,0.15,1.15,0.41,1.71
S3174,U1613,product,1,0,0,1,1.8,0.0,0.0,0.37,2.17
S3175,U1613,category,0,1,0,0,0.0,0.63,0.0,0.0,0.63
S3176,U1613,offers,0,0,1,0,0.0,0.0,0.26,0.0,0.26
