transaction_id,order_id,product_id,quantity,total_amount,discount_code_used,discount_value,shipping_cost,total_payable,return_stat,return_date
TX1786,ORD1786,P1996,1,188.47,No,0.0,20.22,208.69,Not Returned,
TX1786,ORD1786,P1889,1,96.11,No,0.0,17.62,113.73,Not Returned,
TX1787,ORD1787,P1971,1,97.53,Yes,12.55,24.9,109.88,Not Returned,
TX1787,ORD1787,P1784,1,261.7,Yes,40.25,15.87,237.32,Not Returned,
TX1788,ORD1788,P1391,3,226.2,No,0.0,14.48,240.68,Returned,2025-04-06 23:30:27
TX1788,ORD1788,P1562,2,313.52,No,0.0,19.81,333.33,Not Returned,
TX1788,ORD1788,P1463,2,270.3,No,0.0,3.97,274.27,Not Returned,
TX1789,ORD1789,P1839,2,125.42,Yes,29.6,14.45,110.27,Not Returned,
TX1789,ORD1789,P1683,3,167.79,Yes,48.28,20.37,139.88,Returned,2025-05-27 18:43:33
TX1789,ORD1789,P1219,1,38.62,Yes,3.87,17.71,52.46,Not Returned,
TX1790,ORD1790,P1180,2,218.78,Yes,56.98,0.49,162.29,Not Returned,
TX1790,ORD1790,P1709,2,252.94,No,0.0,0.7,253.64,Not Returned,
TX1791,ORD1791,P1487,3,412.35,No,0.0,5.61,417.96,Not Returned,
TX1791,ORD1791,P1005,3,165.15,Yes,41.89,17.72,140.98,Not Returned,
TX1791,ORD1791,P1627,1,32.7,No,0.0,11.15,43.85,Returned,2025-03-23 23:13:30
TX1792,ORD1792,P1624,2,149.52,No,0.0,9.8,159.32,Not Returned,
TX1793,ORD1793,P1320,1,54.14,Yes,7.76,16.64,63.02,Not Returned,
TX1793,ORD1793,P1610,2,93.64,Yes,24.52,4.79,73.91,Not Returned,
TX1793,ORD1793,P1283,1,271.46,Yes,50.28,4.36,225.54,Not Returned,
TX1794,ORD1794,P1766,2,39.84,No,0.0,3.57,43.41,Not Returned,
TX1794,ORD1794,P1747,3,255.15,No,0.0,14.21,269.36,Not Returned,
TX1795,ORD1795,P1612,1,76.38,No,0.0,10.52,86.9,Not Returned,
TX1796,ORD1796,P1337,1,169.58,No,0.0,17.43,187.01,Not Returned,
TX1797,ORD1797,P1959,2,96.4,Yes,22.95,3.31,76.76,Not Returned,
TX1797,ORD1797,P1618,1,155.53,No,0.0,10.38,165.91,Returned,2025-05-30 22:20:22
TX1798,ORD1798,P1986,2,9.06,Yes,2.71,11.79,18.14,Not Returned,
TX1798,ORD1798,P1966,2,62.92,Yes,14.25,17.17,65.84,Not Returned,
TX1798,ORD1798,P1688,1,28.77,Yes,5.23,7.85,31.39,Not Returned,
TX1799,ORD1799,P1583,3,361.32,No,0.0,9.64,370.96,Not Returned,
TX1800,ORD1800,P1966,2,62.92,Yes,11.95,7.61,58.58,Not Returned,
TX1800,ORD1800,P1476,1,176.37,No,0.0,3.46,179.83,Not Returned,
TX1801,ORD1801,P1513,3,222.63,No,0.0,17.04,239.67,Not Returned,
TX1801,ORD1801,P1895,3,330.09,Yes,88.44,19.2,260.85,Not Returned,
TX1801,ORD1801,P1099,1,455.45,No,0.0,3.5,458.95,Not Returned,
TX1802,ORD1802,P1523,3,120.72,No,0.0,12.36,133.08,Not Returned,
TX1802,ORD1802,P1008,3,84.06,Yes,17.0,2.26,69.32,Not Returned,
TX1802,ORD1802,P1642,1,16.36,Yes,3.55,4.3,17.11,Not Returned,
TX1803,ORD1803,P1279,3,87.0,No,0.0,2.18,89.18,Not Returned,
TX1803,ORD1803,P1435,1,56.32,No,0.0,12.09,68.41,Not Returned,
TX1804,ORD1804,P1830,2,36.34,Yes,8.16,19.38,47.56,Not Returned,
TX1805,ORD1805,P1037,1,21.51,Yes,4.74,18.2,34.97,Not Returned,
TX1805,ORD1805,P1665,1,305.36,No,0.0,24.86,330.22,Not Returned,
TX1806,ORD1806,P1819,3,1369.2,Yes,245.42,2.35,1126.13,Not Returned,
TX1806,ORD1806,P1291,1,15.48,Yes,2.87,8.94,21.55,Not Returned,
TX1806,ORD1806,P1073,1,21.51,No,0.0,23.21,44.72,Not Returned,
TX1807,ORD1807,P1320,3,162.42,No,0.0,24.46,186.88,Not Returned,
TX1807,ORD1807,P1779,1,92.01,No,0.0,9.46,101.47,Not Returned,
TX1808,ORD1808,P1994,3,37.08,No,0.0,4.08,41.16,Not Returned,
TX1808,ORD1808,P1385,3,39.06,No,0.0,12.06,51.12,Not Returned,
TX1808,ORD1808,P1095,2,91.42,No,0.0,0.48,91.9,Not Returned,
TX1809,ORD1809,P1359,3,194.28,Yes,22.29,1.0,172.99,Not Returned,
TX1809,ORD1809,P1076,3,28.86,No,0.0,16.77,45.63,Not Returned,
TX1810,ORD1810,P1367,3,314.1,No,0.0,17.22,331.32,Not Returned,
TX1811,ORD1811,P1086,2,177.7,No,0.0,21.74,199.44,Returned,2025-03-28 22:23:06
TX1811,ORD1811,P1157,3,190.23,Yes,35.03,9.16,164.36,Not Returned,
TX1812,ORD1812,P1505,1,43.86,No,0.0,19.81,63.67,Returned,2025-05-04 01:49:34
TX1813,ORD1813,P1182,1,13.04,No,0.0,5.46,18.5,Not Returned,
TX1813,ORD1813,P1541,1,15.38,Yes,2.19,24.2,37.39,Not Returned,
TX1814,ORD1814,P1758,3,1053.48,No,0.0,3.58,1057.06,Not Returned,
TX1814,ORD1814,P1092,3,92.28,Yes,10.08,23.73,105.93,Not Returned,
TX1815,ORD1815,P1343,2,32.0,Yes,8.1,18.34,42.24,Not Returned,
TX1816,ORD1816,P1333,3,177.63,Yes,45.28,1.07,133.42,Not Returned,
TX1816,ORD1816,P1628,3,197.76,Yes,38.45,14.39,173.7,Not Returned,
TX1816,ORD1816,P1393,3,238.62,Yes,61.42,17.54,194.74,Not Returned,
TX1817,ORD1817,P1079,3,521.4,Yes,71.9,9.02,458.52,Not Returned,
TX1817,ORD1817,P1607,1,182.69,No,0.0,3.73,186.42,Not Returned,
TX1817,ORD1817,P1205,2,235.36,No,0.0,4.44,239.8,Returned,2025-05-28 03:49:07
TX1818,ORD1818,P1963,2,143.86,No,0.0,14.41,158.27,Not Returned,
TX1819,ORD1819,P1460,3,51.75,No,0.0,12.98,64.73,Not Returned,
TX1819,ORD1819,P1184,3,138.09,Yes,35.57,17.68,120.2,Not Returned,
TX1819,ORD1819,P1312,2,222.78,Yes,43.92,23.52,202.38,Not Returned,
TX1820,ORD1820,P1667,2,97.46,No,0.0,14.62,112.08,Not Returned,
TX1820,ORD1820,P1619,2,64.88,No,0.0,3.1,67.98,Not Returned,
TX1821,ORD1821,P1519,1,68.3,Yes,16.19,11.52,63.63,Not Returned,
TX1821,ORD1821,P1218,2,52.02,No,0.0,17.34,69.36,Not Returned,
TX1821,ORD1821,P1185,2,829.66,No,0.0,17.33,846.99,Returned,2025-05-23 10:58:30
TX1822,ORD1822,P1907,3,574.11,No,0.0,22.52,596.63,Not Returned,
TX1822,ORD1822,P1008,3,84.06,Yes,14.05,6.49,76.5,Returned,2025-06-01 00:43:35
TX1823,ORD1823,P1687,3,285.33,No,0.0,1.87,287.2,Not Returned,
TX1823,ORD1823,P1246,3,332.73,No,0.0,23.26,355.99,Returned,2025-03-16 10:07:35
TX1824,ORD1824,P1269,3,74.61,Yes,9.21,1.65,67.05,Not Returned,
TX1825,ORD1825,P1831,2,117.14,No,0.0,21.89,139.03,Not Returned,
TX1826,ORD1826,P1422,3,713.37,Yes,132.53,15.43,596.27,Returned,2025-03-15 17:16:34
TX1826,ORD1826,P1566,3,414.33,No,0.0,8.01,422.34,Not Returned,
TX1827,ORD1827,P1638,3,1000.92,Yes,227.71,9.68,782.89,Not Returned,
TX1827,ORD1827,P1743,2,141.78,No,0.0,3.69,145.47,Not Returned,
TX1827,ORD1827,P1642,3,49.08,No,0.0,19.63,68.71,Not Returned,
TX1828,ORD1828,P1399,1,65.17,No,0.0,4.33,69.5,Not Returned,
TX1828,ORD1828,P1694,3,10.56,No,0.0,24.08,34.64,Not Returned,
TX1829,ORD1829,P1303,1,8.71,Yes,0.93,3.96,11.74,Not Returned,
TX1830,ORD1830,P1274,3,287.97,Yes,78.47,19.15,228.65,Not Returned,
TX1831,ORD1831,P1706,1,403.19,No,0.0,7.04,410.23,Not Returned,
TX1832,ORD1832,P1075,1,43.2,Yes,11.12,18.87,50.95,Returned,2025-05-06 00:54:40
TX1832,ORD1832,P1792,3,194.55,Yes,42.39,14.0,166.16,Not Returned,
TX1832,ORD1832,P1300,3,32.16,No,0.0,0.86,33.02,Not Returned,
TX1833,ORD1833,P1452,3,893.55,No,0.0,1.55,895.1,Not Returned,
TX1833,ORD1833,P1366,2,79.76,No,0.0,20.72,100.48,Not Returned,
TX1834,ORD1834,P1152,3,81.75,Yes,22.38,20.97,80.34,Not Returned,
TX1834,ORD1834,P1019,3,967.56,No,0.0,23.42,990.98,Not Returned,
TX1835,ORD1835,P1479,2,209.2,Yes,37.6,19.22,190.82,Not Returned,
TX1835,ORD1835,P1382,3,155.67,Yes,38.64,8.34,125.37,Returned,2025-03-23 05:25:16
TX1836,ORD1836,P1375,1,144.0,Yes,18.24,6.68,132.44,Not Returned,
TX1836,ORD1836,P1027,3,120.18,Yes,23.67,11.58,108.09,Not Returned,
TX1836,ORD1836,P1396,2,79.98,Yes,9.05,14.89,85.82,Not Returned,
TX1837,ORD1837,P1382,1,51.89,No,0.0,10.18,62.07,Not Returned,
TX1838,ORD1838,P1719,3,100.23,No,0.0,17.61,117.84,Not Returned,
TX1839,ORD1839,P1930,2,143.42,Yes,38.0,18.67,124.09,Not Returned,
TX1840,ORD1840,P1153,2,695.06,Yes,161.34,13.05,546.77,Returned,2025-04-07 12:22:42
TX1840,ORD1840,P1232,1,62.2,No,0.0,12.44,74.64,Not Returned,
TX1840,ORD1840,P1264,2,397.98,Yes,111.82,0.67,286.83,Not Returned,
TX1841,ORD1841,P1609,3,76.62,Yes,9.64,14.8,81.78,Returned,2025-03-19 01:50:06
TX1841,ORD1841,P1907,3,574.11,No,0.0,10.85,584.96,Not Returned,
TX1842,ORD1842,P1966,1,31.46,No,0.0,1.19,32.65,Not Returned,
TX1842,ORD1842,P1507,2,122.3,Yes,36.08,24.15,110.37,Not Returned,
TX1843,ORD1843,P1779,2,184.02,No,0.0,19.88,203.9,Not Returned,
TX1844,ORD1844,P1990,3,1114.98,Yes,162.23,5.74,958.49,Not Returned,
TX1844,ORD1844,P1418,3,182.7,Yes,20.06,16.63,179.27,Not Returned,
TX1845,ORD1845,P1418,3,182.7,No,0.0,20.2,202.9,Not Returned,
TX1845,ORD1845,P1602,1,5.41,No,0.0,15.46,20.87,Not Returned,
TX1846,ORD1846,P1516,1,62.37,No,0.0,13.43,75.8,Not Returned,
TX1846,ORD1846,P1287,2,950.68,Yes,193.5,18.82,776.0,Not Returned,
TX1847,ORD1847,P1055,3,392.97,No,0.0,1.8,394.77,Not Returned,
TX1847,ORD1847,P1961,2,62.28,No,0.0,8.24,70.52,Not Returned,
TX1848,ORD1848,P1225,3,195.87,Yes,39.21,9.55,166.21,Not Returned,
TX1849,ORD1849,P1216,3,225.39,No,0.0,2.96,228.35,Not Returned,
TX1850,ORD1850,P1858,1,43.03,Yes,11.2,18.9,50.73,Not Returned,
TX1850,ORD1850,P1707,2,76.4,No,0.0,16.28,92.68,Not Returned,
TX1851,ORD1851,P1081,1,25.61,No,0.0,23.08,48.69,Not Returned,
TX1852,ORD1852,P1715,2,75.66,No,0.0,19.73,95.39,Not Returned,
TX1852,ORD1852,P1341,2,211.54,Yes,26.14,10.38,195.78,Not Returned,
TX1853,ORD1853,P1159,3,267.09,No,0.0,9.9,276.99,Not Returned,
TX1853,ORD1853,P1919,3,117.72,Yes,15.73,0.06,102.05,Not Returned,
TX1853,ORD1853,P1694,2,7.04,No,0.0,5.01,12.05,Not Returned,
TX1854,ORD1854,P1253,1,170.04,No,0.0,8.76,178.8,Not Returned,
TX1854,ORD1854,P1728,3,88.08,Yes,22.0,6.28,72.36,Not Returned,
TX1854,ORD1854,P1631,1,82.63,Yes,20.23,22.8,85.2,Not Returned,
TX1855,ORD1855,P1163,1,72.35,Yes,7.84,20.15,84.66,Not Returned,
TX1856,ORD1856,P1099,3,1366.35,Yes,210.68,15.28,1170.95,Returned,2025-05-14 17:26:30
TX1856,ORD1856,P1961,1,31.14,No,0.0,0.3,31.44,Returned,2025-05-19 17:26:30
TX1857,ORD1857,P1069,1,65.93,No,0.0,6.06,71.99,Not Returned,
TX1858,ORD1858,P1080,1,44.91,No,0.0,16.25,61.16,Not Returned,
TX1858,ORD1858,P1479,1,104.6,Yes,15.04,14.53,104.09,Not Returned,
TX1858,ORD1858,P1983,2,53.18,No,0.0,15.21,68.39,Not Returned,
TX1859,ORD1859,P1507,1,61.15,No,0.0,10.94,72.09,Returned,2025-05-10 21:42:32
TX1860,ORD1860,P1434,3,115.71,Yes,12.2,0.54,104.05,Not Returned,
TX1860,ORD1860,P1141,1,393.68,Yes,109.08,3.02,287.62,Not Returned,
TX1860,ORD1860,P1611,2,163.74,No,0.0,24.44,188.18,Not Returned,
TX1861,ORD1861,P1506,3,1138.92,No,0.0,16.24,1155.16,Not Returned,
TX1861,ORD1861,P1291,1,15.48,No,0.0,15.03,30.51,Not Returned,
TX1861,ORD1861,P1534,2,8.86,No,0.0,22.78,31.64,Not Returned,
TX1862,ORD1862,P1331,1,156.68,No,0.0,24.58,181.26,Not Returned,
TX1863,ORD1863,P1719,2,66.82,No,0.0,22.57,89.39,Returned,2025-04-26 22:02:21
TX1863,ORD1863,P1481,2,263.52,No,0.0,15.95,279.47,Not Returned,
TX1864,ORD1864,P1249,1,495.76,Yes,131.82,12.81,376.75,Returned,2025-04-08 23:46:24
TX1864,ORD1864,P1514,2,250.9,Yes,72.9,1.65,179.65,Returned,2025-04-08 23:46:24
TX1864,ORD1864,P1373,1,143.46,Yes,25.75,4.93,122.64,Not Returned,
TX1865,ORD1865,P1671,1,21.39,Yes,6.29,17.42,32.52,Not Returned,
TX1865,ORD1865,P1497,2,39.94,Yes,5.17,19.08,53.85,Not Returned,
TX1865,ORD1865,P1408,3,61.59,No,0.0,4.69,66.28,Returned,2025-03-14 00:16:21
TX1866,ORD1866,P1170,1,45.25,No,0.0,8.31,53.56,Not Returned,
TX1866,ORD1866,P1112,2,27.96,No,0.0,19.79,47.75,Not Returned,
TX1866,ORD1866,P1598,2,20.02,Yes,3.4,13.67,30.29,Not Returned,
TX1867,ORD1867,P1755,2,707.46,Yes,172.38,19.99,555.07,Returned,2025-05-25 17:11:40
TX1867,ORD1867,P1487,3,412.35,No,0.0,12.5,424.85,Not Returned,
TX1868,ORD1868,P1543,2,212.96,Yes,33.8,23.82,202.98,Not Returned,
TX1868,ORD1868,P1649,2,85.0,Yes,11.26,6.4,80.14,Not Returned,
TX1868,ORD1868,P1410,1,32.69,Yes,4.92,11.13,38.9,Not Returned,
TX1869,ORD1869,P1891,2,58.72,Yes,15.85,16.04,58.91,Not Returned,
TX1869,ORD1869,P1180,3,328.17,Yes,74.16,16.33,270.34,Not Returned,
TX1870,ORD1870,P1716,3,203.52,Yes,59.36,4.48,148.64,Not Returned,
TX1870,ORD1870,P1609,1,25.54,No,0.0,11.32,36.86,Not Returned,
TX1870,ORD1870,P1030,1,178.68,No,0.0,20.11,198.79,Not Returned,
TX1871,ORD1871,P1561,3,6.09,No,0.0,1.75,7.84,Not Returned,
TX1872,ORD1872,P1125,2,39.42,Yes,4.6,1.03,35.85,Returned,2025-03-31 12:15:29
TX1872,ORD1872,P1847,3,112.5,Yes,30.21,2.32,84.61,Returned,2025-04-02 12:15:29
TX1873,ORD1873,P1225,3,195.87,No,0.0,15.44,211.31,Not Returned,
TX1873,ORD1873,P1157,2,126.82,No,0.0,18.18,145.0,Not Returned,
TX1874,ORD1874,P1756,1,207.77,No,0.0,16.69,224.46,Returned,2025-04-08 02:17:26
TX1874,ORD1874,P1585,1,66.81,No,0.0,16.89,83.7,Not Returned,
TX1875,ORD1875,P1324,1,53.52,No,0.0,1.53,55.05,Not Returned,
TX1876,ORD1876,P1756,3,623.31,No,0.0,17.78,641.09,Not Returned,
TX1876,ORD1876,P1496,1,174.11,No,0.0,3.99,178.1,Returned,2025-04-17 04:17:36
TX1876,ORD1876,P1402,1,43.07,No,0.0,3.64,46.71,Not Returned,
TX1877,ORD1877,P1036,2,144.82,No,0.0,18.58,163.4,Not Returned,
TX1877,ORD1877,P1191,3,35.28,No,0.0,23.18,58.46,Not Returned,
TX1877,ORD1877,P1330,3,871.83,No,0.0,1.91,873.74,Not Returned,
TX1878,ORD1878,P1276,2,65.98,Yes,7.79,5.5,63.69,Not Returned,
TX1878,ORD1878,P1475,1,55.64,No,0.0,16.33,71.97,Not Returned,
TX1879,ORD1879,P1803,3,405.63,Yes,79.28,0.44,326.79,Returned,2025-06-07 05:15:07
TX1879,ORD1879,P1660,2,635.78,No,0.0,22.69,658.47,Not Returned,
TX1879,ORD1879,P1878,3,193.8,Yes,48.89,4.77,149.68,Not Returned,
TX1880,ORD1880,P1855,1,53.48,No,0.0,5.12,58.6,Not Returned,
TX1881,ORD1881,P1288,2,660.06,Yes,107.08,14.07,567.05,Not Returned,
TX1881,ORD1881,P1516,1,62.37,Yes,13.95,23.68,72.1,Not Returned,
TX1882,ORD1882,P1315,2,187.44,Yes,45.1,3.01,145.35,Not Returned,
TX1883,ORD1883,P1934,3,218.73,No,0.0,12.25,230.98,Returned,2025-04-10 05:16:00
TX1883,ORD1883,P1471,1,97.4,Yes,9.88,6.68,94.2,Not Returned,
TX1883,ORD1883,P1719,1,33.41,Yes,6.51,0.49,27.39,Returned,2025-04-04 05:16:00
TX1884,ORD1884,P1560,1,91.55,Yes,15.04,1.85,78.36,Not Returned,
TX1884,ORD1884,P1569,1,115.78,Yes,18.71,3.27,100.34,Not Returned,
TX1884,ORD1884,P1004,1,20.16,No,0.0,21.42,41.58,Returned,2025-03-28 10:37:34
TX1885,ORD1885,P1780,2,29.1,Yes,5.48,15.78,39.4,Not Returned,
TX1885,ORD1885,P1715,3,113.49,No,0.0,21.7,135.19,Returned,2025-05-30 01:21:41
TX1885,ORD1885,P1856,1,300.7,Yes,72.95,2.02,229.77,Not Returned,
TX1886,ORD1886,P1989,1,17.19,No,0.0,21.62,38.81,Not Returned,
TX1887,ORD1887,P1726,1,25.39,Yes,6.93,15.77,34.23,Not Returned,
TX1887,ORD1887,P1501,1,3.21,No,0.0,24.29,27.5,Not Returned,
TX1888,ORD1888,P1409,2,125.5,No,0.0,16.57,142.07,Not Returned,
TX1888,ORD1888,P1512,3,258.57,Yes,75.66,24.15,207.06,Returned,2025-03-21 20:41:59
TX1889,ORD1889,P1833,1,7.51,No,0.0,19.36,26.87,Not Returned,
TX1890,ORD1890,P1971,2,195.06,No,0.0,9.53,204.59,Not Returned,
TX1891,ORD1891,P1245,3,217.05,Yes,23.87,22.66,215.84,Not Returned,
TX1891,ORD1891,P1282,2,281.8,Yes,28.41,16.48,269.87,Not Returned,
TX1891,ORD1891,P1086,2,177.7,No,0.0,9.59,187.29,Not Returned,
TX1892,ORD1892,P1234,1,407.02,No,0.0,17.72,424.74,Not Returned,
TX1892,ORD1892,P1049,1,12.68,No,0.0,18.84,31.52,Not Returned,
TX1892,ORD1892,P1388,3,1396.56,No,0.0,6.96,1403.52,Returned,2025-04-26 12:18:53
TX1893,ORD1893,P1355,2,857.24,Yes,151.28,24.42,730.38,Not Returned,
TX1893,ORD1893,P1985,1,28.06,Yes,3.43,23.67,48.3,Not Returned,
TX1893,ORD1893,P1393,2,159.08,Yes,31.03,13.77,141.82,Not Returned,
TX1894,ORD1894,P1575,1,47.13,No,0.0,24.41,71.54,Not Returned,
TX1895,ORD1895,P1704,2,971.9,No,0.0,7.53,979.43,Not Returned,
TX1896,ORD1896,P1550,3,462.81,No,0.0,2.12,464.93,Not Returned,
TX1896,ORD1896,P1080,1,44.91,No,0.0,22.28,67.19,Returned,2025-03-13 13:01:16
TX1897,ORD1897,P1018,2,248.62,No,0.0,2.09,250.71,Not Returned,
TX1897,ORD1897,P1701,2,951.36,No,0.0,22.44,973.8,Not Returned,
TX1898,ORD1898,P1703,2,44.08,No,0.0,4.38,48.46,Not Returned,
TX1898,ORD1898,P1763,3,81.45,No,0.0,0.96,82.41,Not Returned,
TX1898,ORD1898,P1600,1,49.23,No,0.0,19.37,68.6,Not Returned,
TX1899,ORD1899,P1674,1,119.68,Yes,28.29,4.52,95.91,Not Returned,
TX1900,ORD1900,P1467,3,389.7,Yes,73.35,10.44,326.79,Returned,2025-03-31 15:31:33
TX1900,ORD1900,P1126,3,368.46,No,0.0,9.64,378.1,Not Returned,
TX1900,ORD1900,P1556,1,98.17,Yes,19.56,6.41,85.02,Returned,2025-03-25 15:31:33
TX1901,ORD1901,P1373,2,286.92,Yes,52.82,21.12,255.22,Returned,2025-06-02 12:51:50
TX1901,ORD1901,P1748,1,11.95,Yes,2.13,1.66,11.48,Not Returned,
TX1902,ORD1902,P1423,3,153.42,No,0.0,11.43,164.85,Not Returned,
TX1903,ORD1903,P1128,2,20.72,Yes,2.09,19.34,37.97,Not Returned,
TX1903,ORD1903,P1310,1,66.42,No,0.0,21.47,87.89,Not Returned,
TX1904,ORD1904,P1618,1,155.53,Yes,46.05,21.54,131.02,Not Returned,
TX1905,ORD1905,P1915,3,430.98,Yes,77.19,0.88,354.67,Not Returned,
TX1905,ORD1905,P1669,3,1224.12,Yes,242.63,14.8,996.29,Not Returned,
TX1906,ORD1906,P1286,1,19.66,Yes,2.51,18.68,35.83,Not Returned,
TX1907,ORD1907,P1777,1,95.65,Yes,10.86,13.79,98.58,Not Returned,
TX1907,ORD1907,P1056,3,649.47,Yes,70.08,13.61,593.0,Not Returned,
TX1908,ORD1908,P1829,1,25.92,Yes,3.81,15.88,37.99,Returned,2025-05-15 15:55:08
TX1908,ORD1908,P1958,2,137.48,No,0.0,3.84,141.32,Not Returned,
TX1909,ORD1909,P1165,1,16.81,No,0.0,7.28,24.09,Not Returned,
TX1909,ORD1909,P1086,1,88.85,No,0.0,15.53,104.38,Not Returned,
TX1910,ORD1910,P1686,1,59.39,Yes,12.0,5.63,53.02,Not Returned,
TX1911,ORD1911,P1904,2,370.78,Yes,93.52,14.73,291.99,Returned,2025-03-17 23:38:38
TX1911,ORD1911,P1372,1,48.09,No,0.0,16.33,64.42,Not Returned,
TX1912,ORD1912,P1818,1,50.08,Yes,12.41,19.51,57.18,Not Returned,
TX1913,ORD1913,P1384,1,142.76,Yes,19.45,9.32,132.63,Returned,2025-04-19 15:47:46
TX1914,ORD1914,P1749,3,179.01,No,0.0,21.74,200.75,Not Returned,
TX1914,ORD1914,P1103,3,964.77,No,0.0,6.09,970.86,Not Returned,
TX1915,ORD1915,P1283,2,542.92,No,0.0,7.76,550.68,Not Returned,
TX1916,ORD1916,P1966,1,31.46,No,0.0,7.18,38.64,Not Returned,
TX1917,ORD1917,P1396,2,79.98,Yes,16.71,18.64,81.91,Not Returned,
TX1917,ORD1917,P1048,3,99.75,No,0.0,5.73,105.48,Not Returned,
TX1918,ORD1918,P1727,2,66.76,No,0.0,17.18,83.94,Not Returned,
TX1918,ORD1918,P1069,1,65.93,No,0.0,23.01,88.94,Not Returned,
TX1919,ORD1919,P1710,1,41.03,No,0.0,1.14,42.17,Not Returned,
TX1919,ORD1919,P1230,1,208.14,No,0.0,1.56,209.7,Not Returned,
TX1920,ORD1920,P1069,3,197.79,Yes,25.42,0.47,172.84,Not Returned,
TX1920,ORD1920,P1718,2,131.1,Yes,26.74,4.46,108.82,Returned,2025-05-03 08:28:42
TX1920,ORD1920,P1835,1,12.14,Yes,3.43,19.47,28.18,Not Returned,
TX1921,ORD1921,P1384,1,142.76,Yes,35.42,5.95,113.29,Not Returned,
TX1922,ORD1922,P1374,1,58.95,No,0.0,7.97,66.92,Not Returned,
TX1922,ORD1922,P1836,2,553.92,Yes,62.71,12.82,504.03,Not Returned,
TX1922,ORD1922,P1352,3,123.54,No,0.0,1.41,124.95,Not Returned,
TX1923,ORD1923,P1292,3,349.23,Yes,42.92,15.99,322.3,Not Returned,
TX1923,ORD1923,P1795,3,114.96,No,0.0,3.08,118.04,Not Returned,
TX1923,ORD1923,P1740,1,194.97,Yes,27.42,19.55,187.1,Not Returned,
TX1924,ORD1924,P1933,1,21.23,Yes,5.68,5.79,21.34,Not Returned,
TX1925,ORD1925,P1903,1,169.1,Yes,41.44,5.6,133.26,Returned,2025-05-21 21:02:35
TX1925,ORD1925,P1146,1,28.48,No,0.0,5.19,33.67,Not Returned,
TX1926,ORD1926,P1315,2,187.44,No,0.0,23.63,211.07,Not Returned,
TX1926,ORD1926,P1750,2,8.68,No,0.0,22.99,31.67,Not Returned,
TX1926,ORD1926,P1204,1,168.92,No,0.0,12.89,181.81,Not Returned,
TX1927,ORD1927,P1806,3,499.44,Yes,102.23,9.6,406.81,Not Returned,
TX1927,ORD1927,P1922,1,36.37,No,0.0,15.11,51.48,Not Returned,
TX1928,ORD1928,P1023,2,249.2,No,0.0,7.97,257.17,Returned,2025-04-25 22:54:02
TX1928,ORD1928,P1056,1,216.49,Yes,24.6,22.39,214.28,Returned,2025-04-27 22:54:02
TX1928,ORD1928,P1200,2,55.16,Yes,9.35,16.65,62.46,Not Returned,
TX1929,ORD1929,P1200,2,55.16,No,0.0,12.09,67.25,Not Returned,
TX1930,ORD1930,P1453,3,202.68,No,0.0,9.06,211.74,Not Returned,
TX1930,ORD1930,P1283,3,814.38,No,0.0,11.79,826.17,Not Returned,
TX1931,ORD1931,P1239,1,136.49,Yes,40.48,8.71,104.72,Not Returned,
TX1931,ORD1931,P1110,2,281.14,No,0.0,23.26,304.4,Not Returned,
TX1931,ORD1931,P1769,3,66.12,Yes,12.32,12.1,65.9,Not Returned,
TX1932,ORD1932,P1957,3,155.22,Yes,16.43,22.94,161.73,Not Returned,
TX1933,ORD1933,P1810,3,119.22,No,0.0,8.92,128.14,Not Returned,
TX1933,ORD1933,P1196,1,71.66,Yes,15.73,11.76,67.69,Not Returned,
TX1933,ORD1933,P1430,2,104.9,Yes,21.65,19.73,102.98,Not Returned,
TX1934,ORD1934,P1094,1,74.3,No,0.0,6.36,80.66,Not Returned,
TX1934,ORD1934,P1143,2,159.4,Yes,16.55,19.48,162.33,Returned,2025-03-12 20:50:36
TX1934,ORD1934,P1657,3,207.93,Yes,42.82,0.0,165.11,Not Returned,
TX1935,ORD1935,P1965,1,20.82,No,0.0,12.82,33.64,Not Returned,
TX1935,ORD1935,P1542,3,1348.56,Yes,294.85,11.47,1065.18,Not Returned,
TX1936,ORD1936,P1640,2,210.42,No,0.0,23.13,233.55,Not Returned,
TX1936,ORD1936,P1636,1,135.33,Yes,26.08,4.28,113.53,Not Returned,
TX1937,ORD1937,P1521,1,221.03,Yes,45.42,6.44,182.05,Not Returned,
TX1938,ORD1938,P1094,1,74.3,Yes,16.59,14.95,72.66,Not Returned,
TX1938,ORD1938,P1833,2,15.02,Yes,1.94,24.51,37.59,Not Returned,
TX1939,ORD1939,P1945,2,13.9,No,0.0,11.89,25.79,Not Returned,
TX1939,ORD1939,P1949,3,153.45,Yes,35.01,6.09,124.53,Not Returned,
TX1940,ORD1940,P1762,1,459.89,No,0.0,1.51,461.4,Not Returned,
TX1940,ORD1940,P1566,3,414.33,No,0.0,3.2,417.53,Returned,2025-05-14 01:26:08
TX1941,ORD1941,P1479,3,313.8,Yes,69.56,4.87,249.11,Not Returned,
TX1942,ORD1942,P1333,1,59.21,Yes,12.73,17.26,63.74,Not Returned,
TX1942,ORD1942,P1827,1,18.44,No,0.0,14.14,32.58,Not Returned,
TX1943,ORD1943,P1251,3,53.49,No,0.0,13.03,66.52,Not Returned,
TX1943,ORD1943,P1442,1,63.98,Yes,10.42,20.97,74.53,Not Returned,
