campaign_id,channel,touchpoint_type,touch_date,campaign_medium,utm_source,utm_campaign,touchpoint_status,conversion_flag,time_to_conversion,creative_id,segment_id,frequency,reach,click_through_rate,cost_per_click,landing_page_url
CAM1003,search,banner,2025-05-28 04:48:09,cpc,mailchimp,utm_535,seen,0,,CR619,S902,2,1487,0.027,2.11,http://www.gonzalez.com/
CAM1004,display,video,2025-04-04 02:02:21,cpm,google,utm_271,seen,0,,CR455,S406,1,5726,0.019,4.34,http://knox.org/
CAM1002,social,banner,2025-05-02 14:40:06,cpm,linkedin,utm_694,converted,1,35.0,CR795,S701,4,8852,0.033,2.7,http://cooper.com/
CAM1003,email,video,2025-04-29 17:54:59,cpc,google,utm_723,seen,0,,CR107,S524,1,6181,0.055,0.66,https://www.hernandez.info/
CAM1004,email,popup,2025-03-23 00:34:27,cpm,facebook,utm_150,seen,0,,CR417,S342,2,9870,0.043,0.58,http://www.mitchell.com/
CAM1002,social,popup,2025-05-15 21:51:46,cpc,linkedin,utm_777,seen,0,,CR347,S632,4,2952,0.027,0.19,https://www.perez.com/
CAM1003,email,banner,2025-04-19 06:02:18,cpc,facebook,utm_808,seen,0,,CR678,S864,2,1470,0.198,5.0,https://www.sanders-solomon.net/
CAM1003,display,banner,2025-04-14 13:48:53,cpm,google,utm_867,converted,1,15.0,CR183,S657,3,4887,0.097,0.78,http://www.lawson-french.com/
CAM1006,search,video,2025-05-14 05:23:37,cpc,mailchimp,utm_135,seen,0,,CR451,S544,2,5876,0.162,1.2,http://www.johnson-smith.com/
CAM1003,social,video,2025-03-16 03:26:18,cpm,linkedin,utm_241,clicked,0,,CR107,S811,2,2933,0.011,4.64,https://www.newman-farley.net/
CAM1003,email,text,2025-03-22 13:54:23,cpm,mailchimp,utm_346,seen,0,,CR261,S476,4,2504,0.166,1.82,http://www.wade-wilkinson.biz/
CAM1000,email,popup,2025-05-29 14:50:44,cpc,linkedin,utm_242,converted,1,26.0,CR862,S869,5,7208,0.148,0.63,https://mendoza-nguyen.com/
CAM1005,social,text,2025-03-13 17:18:30,cpc,facebook,utm_688,clicked,0,,CR445,S604,4,9791,0.189,3.77,http://www.hendrix.com/
CAM1005,search,text,2025-03-16 16:03:22,cpv,google,utm_317,seen,0,,CR929,S999,4,2974,0.113,0.9,http://www.carter.org/
CAM1005,email,banner,2025-03-15 23:30:19,cpv,google,utm_445,seen,0,,CR794,S465,3,7924,0.066,0.26,http://www.mullen.org/
CAM1002,display,text,2025-04-02 18:30:39,cpc,facebook,utm_972,seen,0,,CR472,S636,1,2819,0.082,1.76,http://williams.info/
CAM1006,email,video,2025-05-23 22:24:54,cpc,facebook,utm_594,converted,1,17.0,CR156,S348,1,2142,0.193,3.98,http://www.wilson.info/
CAM1002,display,popup,2025-03-27 18:36:47,cpv,linkedin,utm_988,clicked,0,,CR173,S195,1,1141,0.099,3.05,http://www.washington.com/
CAM1003,display,banner,2025-05-23 04:25:23,cpv,facebook,utm_225,converted,1,17.0,CR158,S820,4,4303,0.104,4.86,https://www.hoffman.com/
CAM1006,search,video,2025-03-22 08:03:29,cpv,google,utm_267,converted,1,21.0,CR903,S789,5,7744,0.054,4.37,https://www.guerrero-hicks.com/
CAM1006,social,text,2025-05-04 11:09:45,cpm,linkedin,utm_508,seen,0,,CR442,S765,3,5870,0.029,3.11,https://www.clayton.com/
CAM1004,email,popup,2025-03-31 11:16:44,cpc,mailchimp,utm_330,seen,0,,CR854,S429,4,3563,0.07,1.06,https://ward.org/
CAM1004,social,video,2025-03-08 01:27:11,cpm,mailchimp,utm_664,seen,0,,CR636,S241,4,8916,0.016,3.94,http://www.miller-madden.com/
CAM1002,social,popup,2025-03-07 23:49:14,cpm,linkedin,utm_987,seen,0,,CR789,S854,5,9829,0.018,2.07,http://patterson-smith.com/
CAM1005,social,text,2025-04-25 22:43:04,cpm,facebook,utm_964,seen,0,,CR434,S802,3,5963,0.152,2.6,https://www.morris.com/
CAM1007,email,banner,2025-03-06 20:16:18,cpc,mailchimp,utm_780,converted,1,25.0,CR117,S988,5,1501,0.176,3.9,https://www.smith.biz/
CAM1005,display,popup,2025-03-16 08:51:20,cpm,linkedin,utm_283,seen,0,,CR281,S418,4,3409,0.128,1.25,http://www.camacho.com/
CAM1000,social,popup,2025-03-15 12:45:32,cpm,linkedin,utm_631,seen,0,,CR441,S663,5,7233,0.119,0.59,https://www.duncan.biz/
CAM1001,display,video,2025-05-27 22:59:09,cpv,linkedin,utm_379,seen,0,,CR679,S261,2,5459,0.074,1.29,https://knight.net/
CAM1006,display,text,2025-04-16 01:49:12,cpm,google,utm_156,seen,0,,CR417,S145,5,9205,0.128,0.45,http://www.simmons.com/
CAM1002,search,text,2025-03-08 18:11:14,cpc,facebook,utm_308,seen,0,,CR128,S104,1,6866,0.017,0.79,http://www.pearson-leonard.com/
CAM1000,social,banner,2025-04-14 16:46:06,cpv,mailchimp,utm_385,clicked,0,,CR579,S285,3,4693,0.188,0.31,https://stephens.com/
CAM1005,display,text,2025-05-01 06:15:19,cpc,google,utm_208,seen,0,,CR702,S756,2,8812,0.034,0.8,https://www.morrison.biz/
CAM1004,search,text,2025-04-01 22:11:45,cpc,mailchimp,utm_386,clicked,0,,CR933,S681,5,6221,0.014,1.53,https://www.mckay.org/
CAM1005,search,video,2025-05-01 20:09:51,cpc,linkedin,utm_502,seen,0,,CR433,S295,3,7978,0.078,3.62,https://www.martinez.com/
CAM1005,display,video,2025-03-12 18:04:12,cpm,mailchimp,utm_501,seen,0,,CR291,S727,2,9700,0.152,0.91,http://hampton.biz/
CAM1002,display,banner,2025-03-27 10:28:32,cpm,google,utm_983,clicked,0,,CR302,S114,3,8696,0.081,2.45,https://castillo-dawson.com/
CAM1000,social,video,2025-03-14 14:52:37,cpv,mailchimp,utm_537,clicked,0,,CR954,S629,5,1602,0.107,3.58,https://torres-gardner.biz/
CAM1007,display,popup,2025-04-18 04:43:24,cpv,google,utm_708,seen,0,,CR176,S706,3,6463,0.188,1.73,https://west.com/
CAM1003,display,video,2025-04-10 18:10:50,cpm,google,utm_182,clicked,0,,CR188,S291,2,8209,0.183,0.34,http://simmons-ewing.com/
CAM1004,email,video,2025-05-23 07:03:14,cpv,facebook,utm_259,clicked,0,,CR352,S816,1,3497,0.027,3.1,https://www.russell.com/
CAM1001,email,video,2025-05-07 20:51:42,cpm,google,utm_954,seen,0,,CR724,S878,3,5405,0.079,0.1,http://johnson.biz/
CAM1006,email,banner,2025-03-27 10:44:13,cpv,mailchimp,utm_217,clicked,0,,CR108,S169,5,4745,0.112,3.33,https://www.alexander-rodriguez.org/
CAM1002,email,video,2025-05-03 02:46:54,cpv,mailchimp,utm_840,seen,0,,CR987,S966,2,3002,0.078,0.52,https://www.dominguez.com/
CAM1006,display,banner,2025-04-27 15:06:19,cpv,facebook,utm_683,seen,0,,CR560,S300,5,3693,0.049,2.11,https://www.richardson.com/
CAM1001,social,banner,2025-04-21 08:41:49,cpc,mailchimp,utm_546,converted,1,43.0,CR164,S456,3,6549,0.146,2.67,http://craig-simmons.com/
CAM1004,email,popup,2025-03-08 14:35:57,cpc,linkedin,utm_912,clicked,0,,CR383,S676,1,5405,0.046,0.67,https://oliver.com/
CAM1005,social,text,2025-04-29 09:25:13,cpv,linkedin,utm_298,seen,0,,CR412,S744,3,4615,0.098,3.01,https://gutierrez-hamilton.com/
CAM1007,email,popup,2025-04-02 01:54:19,cpc,linkedin,utm_809,clicked,0,,CR312,S599,2,2727,0.178,2.49,https://walker.com/
CAM1005,social,popup,2025-04-29 10:01:56,cpc,mailchimp,utm_237,converted,1,38.0,CR624,S898,2,8577,0.04,2.84,http://reilly.com/
CAM1004,email,video,2025-05-20 22:51:22,cpc,google,utm_498,seen,0,,CR134,S239,1,1712,0.039,0.14,https://hayes.biz/
CAM1000,email,popup,2025-03-26 14:41:07,cpv,linkedin,utm_993,seen,0,,CR797,S660,4,7221,0.188,1.2,http://www.walker.com/
CAM1001,social,video,2025-04-18 14:15:34,cpv,linkedin,utm_123,seen,0,,CR127,S882,1,6482,0.092,0.53,https://www.sharp.org/
CAM1002,social,video,2025-05-04 22:54:04,cpm,google,utm_929,clicked,0,,CR520,S198,5,8241,0.035,3.23,https://www.moore.org/
CAM1005,social,popup,2025-04-13 06:11:26,cpm,mailchimp,utm_999,clicked,0,,CR380,S945,3,2898,0.164,2.29,http://www.thompson.info/
CAM1007,social,text,2025-04-01 17:33:14,cpv,google,utm_249,seen,0,,CR131,S935,3,2335,0.169,3.65,https://mitchell.biz/
CAM1003,display,text,2025-04-05 23:25:48,cpc,mailchimp,utm_622,clicked,0,,CR530,S505,4,9518,0.128,2.33,https://anderson.com/
CAM1000,display,popup,2025-03-05 03:59:21,cpc,linkedin,utm_582,clicked,0,,CR642,S907,5,1682,0.177,2.62,https://reynolds.com/
CAM1002,social,video,2025-05-10 05:57:27,cpm,linkedin,utm_918,converted,1,36.0,CR401,S504,2,3730,0.129,4.16,http://www.thomas.com/
CAM1006,social,text,2025-03-11 08:28:48,cpc,mailchimp,utm_646,seen,0,,CR513,S280,4,9580,0.065,4.56,http://www.gross.com/
CAM1005,search,banner,2025-05-23 08:23:02,cpm,google,utm_531,converted,1,25.0,CR332,S946,5,8348,0.092,2.13,https://mann.com/
CAM1004,display,banner,2025-04-30 23:21:23,cpm,linkedin,utm_191,seen,0,,CR369,S326,1,7495,0.2,0.19,https://www.case.org/
CAM1001,display,text,2025-04-29 04:12:01,cpm,google,utm_943,converted,1,7.0,CR750,S334,1,8167,0.02,4.63,http://www.mccarthy-tran.com/
CAM1003,search,banner,2025-03-26 04:23:14,cpc,linkedin,utm_589,converted,1,14.0,CR202,S453,3,6089,0.19,2.33,https://walker-jones.net/
CAM1007,email,popup,2025-04-23 11:17:38,cpc,google,utm_783,converted,1,42.0,CR600,S350,4,1678,0.187,1.32,https://www.phillips.com/
CAM1004,search,popup,2025-05-20 11:16:32,cpc,linkedin,utm_577,converted,1,25.0,CR829,S823,3,2167,0.049,0.8,https://www.yang.com/
CAM1006,display,popup,2025-04-14 10:05:50,cpm,linkedin,utm_854,seen,0,,CR354,S147,3,6736,0.184,1.35,https://www.russell-douglas.com/
CAM1001,social,video,2025-03-30 05:58:53,cpv,google,utm_697,seen,0,,CR624,S454,3,9995,0.187,3.48,http://riley.biz/
CAM1001,email,banner,2025-05-15 20:51:57,cpm,google,utm_863,clicked,0,,CR450,S240,1,5503,0.048,1.75,http://www.moody.com/
CAM1004,social,text,2025-04-25 06:03:16,cpm,mailchimp,utm_285,seen,0,,CR620,S954,3,7294,0.138,3.77,https://chung.com/
CAM1007,email,text,2025-05-02 18:45:52,cpm,facebook,utm_753,clicked,0,,CR275,S363,2,4159,0.134,0.8,https://brown-baker.com/
CAM1001,email,popup,2025-03-30 07:56:22,cpm,mailchimp,utm_108,clicked,0,,CR443,S326,3,8949,0.092,1.75,http://moore.com/
CAM1003,search,text,2025-03-05 13:21:31,cpm,facebook,utm_576,seen,0,,CR207,S847,3,8538,0.056,3.37,http://www.lynch.com/
CAM1006,email,popup,2025-04-13 12:58:38,cpv,mailchimp,utm_179,clicked,0,,CR926,S381,2,5997,0.126,4.07,https://www.harris.com/
CAM1001,display,video,2025-04-30 13:06:47,cpv,mailchimp,utm_145,clicked,0,,CR914,S579,2,7823,0.091,0.42,http://www.smith.biz/
CAM1006,display,banner,2025-04-25 16:37:27,cpm,linkedin,utm_426,seen,0,,CR815,S441,5,4383,0.112,2.28,http://www.rich.com/
CAM1001,social,text,2025-03-22 07:22:40,cpm,linkedin,utm_550,seen,0,,CR617,S707,4,4464,0.157,0.66,http://mcdonald-jones.com/
CAM1005,social,text,2025-05-05 01:58:34,cpv,google,utm_585,clicked,0,,CR344,S734,2,8349,0.102,0.78,https://cantu-smith.biz/
CAM1003,social,video,2025-03-14 18:52:15,cpc,facebook,utm_898,clicked,0,,CR369,S829,1,8516,0.013,3.31,https://wright-goodman.com/
CAM1004,social,text,2025-03-27 23:46:22,cpv,linkedin,utm_622,seen,0,,CR150,S305,4,6205,0.197,0.71,https://www.miller.com/
CAM1002,display,video,2025-05-11 08:00:45,cpv,facebook,utm_114,clicked,0,,CR332,S357,3,1997,0.145,1.91,https://young.com/
CAM1006,email,popup,2025-05-09 14:07:21,cpv,linkedin,utm_987,clicked,0,,CR292,S533,1,2701,0.066,2.82,http://www.fernandez.com/
CAM1001,email,video,2025-05-17 15:05:52,cpc,linkedin,utm_743,clicked,0,,CR394,S984,2,3049,0.042,4.95,http://www.robbins-rosario.com/
CAM1001,search,popup,2025-03-29 09:58:48,cpv,linkedin,utm_652,seen,0,,CR903,S384,5,1541,0.13,0.46,http://gonzales.biz/
CAM1001,social,popup,2025-05-28 23:06:52,cpc,linkedin,utm_281,seen,0,,CR652,S835,4,6053,0.076,3.56,https://parsons.info/
CAM1000,social,popup,2025-04-01 04:15:07,cpc,google,utm_801,clicked,0,,CR587,S597,2,4892,0.102,2.07,https://dean.com/
CAM1006,email,text,2025-05-29 20:56:33,cpc,google,utm_778,converted,1,13.0,CR548,S292,4,3953,0.19,0.71,https://www.ward-weaver.net/
CAM1001,social,text,2025-05-24 16:49:57,cpc,mailchimp,utm_198,seen,0,,CR552,S514,3,2170,0.075,0.82,https://www.harrison.com/
CAM1006,search,banner,2025-03-18 11:08:52,cpv,linkedin,utm_873,seen,0,,CR442,S284,5,4474,0.098,3.19,http://williams.com/
CAM1004,display,popup,2025-04-07 09:45:40,cpv,facebook,utm_463,seen,0,,CR465,S644,3,9832,0.061,4.68,https://scott.com/
CAM1007,display,popup,2025-04-17 03:13:18,cpm,linkedin,utm_508,clicked,0,,CR578,S373,4,9120,0.194,3.52,http://www.berry-shepard.com/
CAM1005,email,text,2025-03-10 16:23:13,cpv,mailchimp,utm_422,seen,0,,CR865,S391,4,6435,0.044,4.06,http://www.krause.net/
CAM1002,email,popup,2025-04-14 10:57:36,cpm,google,utm_608,converted,1,9.0,CR927,S752,5,1794,0.185,3.45,http://www.reed.org/
CAM1003,social,popup,2025-03-05 20:30:02,cpv,mailchimp,utm_100,clicked,0,,CR522,S524,2,7778,0.04,2.56,http://roy.com/
CAM1002,search,banner,2025-05-07 08:10:20,cpc,google,utm_486,clicked,0,,CR257,S660,2,9187,0.134,1.51,http://www.hernandez.org/
CAM1002,search,text,2025-03-25 10:46:52,cpv,facebook,utm_379,clicked,0,,CR915,S197,3,9185,0.019,1.41,https://www.flores.info/
CAM1007,search,banner,2025-03-10 21:43:56,cpv,linkedin,utm_369,seen,0,,CR805,S497,3,4546,0.174,4.86,http://www.whitehead.com/
CAM1007,social,popup,2025-03-25 06:00:50,cpc,linkedin,utm_727,clicked,0,,CR418,S123,5,3119,0.175,3.88,http://martin.com/
CAM1007,display,banner,2025-03-15 12:43:04,cpc,linkedin,utm_137,clicked,0,,CR381,S444,5,4510,0.01,4.7,http://www.thompson-shelton.com/
CAM1002,social,popup,2025-04-27 09:22:08,cpm,google,utm_665,converted,1,42.0,CR756,S877,3,6562,0.166,0.74,https://www.singh.net/
CAM1001,email,text,2025-05-19 06:28:32,cpv,facebook,utm_246,seen,0,,CR215,S728,5,5318,0.156,3.68,http://www.phillips-ramos.com/
CAM1005,email,text,2025-03-30 14:04:47,cpm,linkedin,utm_101,seen,0,,CR535,S381,3,5631,0.049,1.92,https://nelson.com/
CAM1000,search,banner,2025-03-02 00:03:27,cpv,google,utm_289,converted,1,22.0,CR737,S877,3,7225,0.054,3.44,https://cohen.com/
CAM1005,email,banner,2025-03-19 09:29:20,cpv,google,utm_774,seen,0,,CR241,S631,3,1459,0.057,2.04,https://hanson-mckee.biz/
CAM1004,social,video,2025-04-11 11:18:18,cpv,facebook,utm_156,clicked,0,,CR622,S835,1,3997,0.1,4.13,http://www.figueroa.info/
CAM1000,search,text,2025-05-29 10:44:32,cpv,linkedin,utm_555,seen,0,,CR424,S563,4,8484,0.058,2.11,https://norton-moore.com/
CAM1004,display,video,2025-04-25 01:45:43,cpc,facebook,utm_327,seen,0,,CR135,S652,4,8490,0.043,3.77,http://www.miller-ross.net/
CAM1004,display,text,2025-03-09 03:04:11,cpc,google,utm_392,seen,0,,CR764,S333,3,8138,0.079,2.4,http://www.valdez.com/
CAM1005,display,banner,2025-03-15 15:38:39,cpm,google,utm_659,converted,1,7.0,CR710,S947,2,6438,0.112,0.96,https://www.morris.com/
CAM1002,social,video,2025-03-05 01:57:49,cpm,mailchimp,utm_849,seen,0,,CR378,S325,5,3260,0.125,3.1,http://todd-haynes.biz/
CAM1004,social,video,2025-03-23 13:58:37,cpm,mailchimp,utm_743,clicked,0,,CR284,S868,2,4453,0.022,4.42,https://www.barnett-burnett.biz/
CAM1006,search,video,2025-03-17 17:37:44,cpc,facebook,utm_456,seen,0,,CR839,S827,1,3053,0.09,0.86,https://www.reynolds.com/
CAM1003,display,banner,2025-05-04 09:28:25,cpc,facebook,utm_574,seen,0,,CR254,S953,5,1967,0.088,0.41,https://www.barnett.com/
CAM1004,social,video,2025-03-22 15:42:35,cpc,mailchimp,utm_832,seen,0,,CR924,S937,1,2685,0.067,1.44,http://www.berry-york.com/
CAM1001,social,popup,2025-05-08 09:18:24,cpm,facebook,utm_990,seen,0,,CR368,S438,4,5270,0.109,2.46,http://www.miller.com/
CAM1006,email,video,2025-05-15 22:27:02,cpm,linkedin,utm_553,seen,0,,CR369,S541,3,9264,0.017,4.37,http://phillips.com/
CAM1001,display,banner,2025-04-22 06:23:29,cpv,facebook,utm_659,seen,0,,CR787,S494,2,3226,0.025,1.71,http://butler.com/
CAM1004,search,banner,2025-03-11 02:17:37,cpc,linkedin,utm_868,converted,1,24.0,CR847,S175,2,2340,0.143,3.85,http://hawkins-brown.com/
CAM1003,social,banner,2025-03-30 16:05:14,cpm,linkedin,utm_875,clicked,0,,CR476,S714,2,6847,0.022,2.22,http://www.norton.org/
CAM1006,social,text,2025-05-30 02:33:24,cpm,google,utm_632,converted,1,5.0,CR265,S878,2,4711,0.184,0.23,https://warren.com/
CAM1003,email,popup,2025-05-15 08:04:02,cpm,mailchimp,utm_747,seen,0,,CR214,S722,4,3676,0.053,1.37,https://bautista-ross.com/
CAM1006,email,popup,2025-05-15 06:02:45,cpc,linkedin,utm_195,clicked,0,,CR198,S515,5,7486,0.152,0.3,http://anderson.org/
CAM1004,email,popup,2025-03-14 16:20:33,cpv,facebook,utm_446,seen,0,,CR746,S518,3,6408,0.18,2.91,https://www.jones.com/
CAM1004,email,video,2025-03-30 16:11:19,cpc,facebook,utm_697,seen,0,,CR934,S212,1,6645,0.062,2.45,http://www.martin-king.com/
CAM1000,email,banner,2025-05-17 06:26:10,cpc,mailchimp,utm_291,converted,1,12.0,CR717,S738,5,4775,0.176,0.35,http://washington.com/
CAM1002,display,text,2025-03-09 17:49:34,cpc,facebook,utm_514,seen,0,,CR921,S843,3,6915,0.064,2.46,https://bryan.org/
CAM1000,email,popup,2025-04-29 04:01:44,cpv,linkedin,utm_944,seen,0,,CR744,S385,5,2834,0.027,4.97,https://www.martin.net/
CAM1006,social,banner,2025-03-02 22:22:33,cpc,facebook,utm_557,seen,0,,CR209,S242,1,4463,0.195,0.41,http://www.henderson-smith.com/
CAM1007,social,video,2025-05-08 13:38:09,cpc,mailchimp,utm_571,converted,1,32.0,CR834,S866,5,6066,0.084,3.72,http://www.bailey.com/
CAM1001,search,video,2025-04-22 08:31:24,cpm,facebook,utm_826,seen,0,,CR753,S419,4,8800,0.014,2.09,https://www.foster.com/
CAM1003,email,text,2025-04-01 17:07:13,cpv,mailchimp,utm_914,seen,0,,CR150,S131,4,5590,0.017,4.33,http://mercado.net/
CAM1002,social,banner,2025-05-08 21:55:02,cpv,mailchimp,utm_596,seen,0,,CR395,S777,3,8325,0.022,4.05,http://norris.org/
CAM1002,email,text,2025-03-17 14:15:48,cpv,google,utm_800,seen,0,,CR544,S113,3,1117,0.04,3.9,http://www.sanders-terry.com/
CAM1003,search,popup,2025-05-19 20:52:42,cpm,google,utm_129,converted,1,47.0,CR947,S687,1,6535,0.047,2.53,https://hodge.net/
CAM1004,email,banner,2025-05-26 08:46:03,cpm,mailchimp,utm_571,seen,0,,CR210,S518,5,4507,0.125,0.49,http://clarke.info/
CAM1007,email,video,2025-04-09 13:33:53,cpv,google,utm_685,clicked,0,,CR510,S410,3,8014,0.044,4.95,http://wilson.biz/
CAM1005,display,banner,2025-03-18 04:31:01,cpc,google,utm_498,seen,0,,CR395,S372,5,7105,0.077,2.17,https://wright.com/
CAM1004,social,video,2025-05-15 10:28:29,cpm,facebook,utm_901,seen,0,,CR268,S319,4,3822,0.037,0.92,http://www.lee.net/
CAM1003,search,video,2025-05-16 19:24:04,cpm,mailchimp,utm_136,clicked,0,,CR842,S333,1,5905,0.155,1.74,http://www.love.com/
CAM1007,email,video,2025-05-05 08:15:58,cpm,mailchimp,utm_658,clicked,0,,CR839,S357,4,6559,0.155,4.24,http://murray.com/
CAM1007,social,text,2025-04-21 07:09:22,cpm,facebook,utm_454,clicked,0,,CR453,S896,3,6384,0.04,3.41,https://pace.biz/
CAM1001,email,popup,2025-05-26 23:01:22,cpc,linkedin,utm_672,seen,0,,CR253,S625,1,8552,0.129,2.83,https://davis-williams.com/
CAM1005,email,popup,2025-05-20 03:36:18,cpc,mailchimp,utm_620,converted,1,22.0,CR511,S818,2,9918,0.192,1.1,http://www.nolan.com/
CAM1000,email,text,2025-03-25 00:23:45,cpc,mailchimp,utm_550,clicked,0,,CR107,S936,3,1691,0.021,0.82,http://www.lawson-huber.com/
CAM1001,display,banner,2025-04-14 17:22:44,cpv,google,utm_480,clicked,0,,CR435,S811,4,5460,0.151,3.27,http://barnes.net/
CAM1002,social,video,2025-05-07 06:17:32,cpc,google,utm_501,seen,0,,CR145,S975,1,2202,0.027,0.75,https://jimenez.com/
CAM1001,email,text,2025-05-08 02:36:08,cpv,facebook,utm_103,converted,1,6.0,CR557,S122,2,9226,0.154,3.75,https://dominguez-short.net/
CAM1005,display,video,2025-04-07 07:53:06,cpm,facebook,utm_497,seen,0,,CR901,S156,1,5359,0.039,1.34,http://gallegos.com/
CAM1007,social,banner,2025-04-29 21:06:52,cpc,mailchimp,utm_747,clicked,0,,CR795,S774,2,7203,0.135,2.51,http://walker-nelson.biz/
CAM1000,display,text,2025-04-30 23:59:09,cpc,mailchimp,utm_104,clicked,0,,CR374,S253,1,7834,0.016,4.17,http://evans.com/
CAM1006,social,video,2025-04-13 05:02:45,cpv,linkedin,utm_899,clicked,0,,CR938,S643,1,8865,0.117,4.33,https://hubbard.biz/
CAM1001,search,banner,2025-04-27 07:25:07,cpc,google,utm_497,clicked,0,,CR664,S272,2,9320,0.034,1.35,https://www.andrews-sanders.com/
CAM1004,social,popup,2025-04-24 14:34:14,cpm,google,utm_814,clicked,0,,CR884,S583,5,5066,0.158,2.96,http://parks-jimenez.net/
CAM1006,email,banner,2025-04-04 04:05:14,cpm,facebook,utm_653,clicked,0,,CR235,S506,2,1460,0.046,1.85,https://jones-hicks.org/
CAM1007,social,video,2025-05-17 20:45:18,cpv,linkedin,utm_278,clicked,0,,CR446,S523,2,7432,0.135,0.65,https://www.murray-roberts.info/
CAM1000,search,banner,2025-04-20 09:19:43,cpm,mailchimp,utm_274,clicked,0,,CR792,S931,2,1676,0.036,3.6,https://www.quinn-herrera.net/
CAM1007,social,banner,2025-03-11 08:54:12,cpm,google,utm_557,clicked,0,,CR155,S231,4,1523,0.068,3.68,https://ferguson.org/
CAM1006,social,popup,2025-03-17 04:21:29,cpc,linkedin,utm_226,seen,0,,CR554,S715,5,9907,0.093,0.15,https://www.hanna-wilson.com/
CAM1007,display,text,2025-03-16 22:12:33,cpc,mailchimp,utm_414,seen,0,,CR288,S184,3,7185,0.108,4.7,https://www.williams-ross.net/
CAM1006,social,text,2025-04-28 10:21:50,cpv,facebook,utm_870,converted,1,16.0,CR834,S493,2,2637,0.085,4.92,http://www.white.net/
CAM1007,social,banner,2025-03-11 03:12:38,cpc,linkedin,utm_854,seen,0,,CR312,S776,3,5615,0.112,3.11,http://www.wiley.com/
CAM1000,search,banner,2025-04-02 00:40:34,cpc,mailchimp,utm_661,converted,1,24.0,CR206,S100,3,2308,0.087,2.39,https://briggs.info/
CAM1004,email,banner,2025-03-26 10:17:52,cpm,mailchimp,utm_211,seen,0,,CR228,S981,1,1376,0.174,2.31,http://joyce-young.com/
CAM1005,social,video,2025-05-29 20:27:53,cpv,mailchimp,utm_349,seen,0,,CR415,S920,3,2150,0.126,2.08,https://williams.com/
CAM1006,display,video,2025-05-05 23:42:56,cpm,linkedin,utm_944,clicked,0,,CR177,S573,4,9197,0.184,2.78,https://powell.org/
CAM1007,search,banner,2025-04-04 13:17:09,cpm,linkedin,utm_410,seen,0,,CR671,S808,4,5558,0.142,3.85,http://www.hughes-davis.com/
CAM1007,display,banner,2025-05-14 11:49:54,cpc,facebook,utm_164,converted,1,29.0,CR101,S582,3,4665,0.176,2.5,http://ortega.info/
CAM1002,search,banner,2025-04-25 06:59:23,cpm,facebook,utm_691,seen,0,,CR683,S632,4,1734,0.018,1.9,http://gaines.com/
CAM1002,social,video,2025-04-10 05:43:39,cpc,facebook,utm_584,converted,1,33.0,CR304,S497,5,1262,0.087,0.68,http://www.welch.biz/
CAM1002,social,text,2025-04-06 03:39:52,cpc,facebook,utm_804,clicked,0,,CR642,S621,2,1997,0.049,2.61,http://www.nelson.com/
CAM1007,email,popup,2025-03-25 11:21:14,cpm,facebook,utm_176,clicked,0,,CR334,S480,4,5837,0.186,2.17,http://www.webb-ortega.biz/
CAM1001,social,video,2025-04-24 05:41:35,cpv,linkedin,utm_821,seen,0,,CR439,S972,4,1422,0.138,2.09,https://turner.biz/
CAM1002,display,banner,2025-03-14 18:19:57,cpv,facebook,utm_279,clicked,0,,CR361,S842,4,6406,0.012,0.23,http://www.kent-carr.biz/
